experiment_name,halogen,n_layers,layer_number,octahedra_count,zeta_mean,zeta_std,zeta_min,zeta_max,zeta_count,delta_mean,delta_std,delta_min,delta_max,delta_count,sigma_mean,sigma_std,sigma_min,sigma_max,sigma_count,theta_mean_mean,theta_mean_std,theta_mean_min,theta_mean_max,theta_mean_count,theta_min_mean,theta_min_std,theta_min_min,theta_min_max,theta_min_count,theta_max_mean,theta_max_std,theta_max_min,theta_max_max,theta_max_count,mean_bond_distance_mean,mean_bond_distance_std,mean_bond_distance_min,mean_bond_distance_max,mean_bond_distance_count,bond_distance_variance_mean,bond_distance_variance_std,bond_distance_variance_min,bond_distance_variance_max,bond_distance_variance_count,octahedral_volume_mean,octahedral_volume_std,octahedral_volume_min,octahedral_volume_max,octahedral_volume_count
MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+],Cl,2,1,2,0.11117904811397872,0.014309685075593714,0.096869363038385,0.12548873318957243,2,5.9718591306929005e-05,7.733926558007235e-06,5.198466474892177e-05,6.745251786493624e-05,2,42.367879356502584,4.730972930416783,37.6369064260858,47.09885228691937,2,136.0652719058595,6.50677832858311,129.5584935772764,142.57205023444263,2,117.95821893143744,13.122772745988676,104.83544618544876,131.0809916774261,2,154.1723248802816,0.10921608882247824,154.06310879145911,154.28154096910407,2,2.8602805426156133,7.312644104162658e-05,2.8602074161745716,2.860353669056655,2,0.0004885732604108964,6.329781872125103e-05,0.0004252754416896453,0.0005518710791321473,2,30.939999999999998,0.009999999999999787,30.93,30.95,2
MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+],Cl,2,2,2,0.5097431227679512,0.025154675774591073,0.4845884469933601,0.5348977985425423,2,0.0016928702900456346,0.0001779318833155843,0.0015149384067300504,0.001870802173361219,2,89.95003861152081,7.308791284720499,82.64124732680031,97.25882989624131,2,245.34301255172045,20.69158786471627,224.65142468700418,266.0346004164367,2,187.60030406598975,21.511314232067903,166.08898983392183,209.11161829805764,2,303.0857210374512,19.87186149736462,283.21385954008656,322.9575825348158,2,2.8486603061691795,0.0014864112798422813,2.847173894889337,2.8501467174490216,2,0.013738925347663616,0.001458229877872039,0.012280695469791577,0.015197155225535655,2,29.505,0.125,29.38,29.63,2
MAPbBr3_n3_[NH3+]CCCC[NH3+],Br,3,1,2,0.2444084415125507,0.0018159822614187693,0.24259245925113193,0.24622442377396947,2,0.0003335121688945807,4.361926559103674e-06,0.00032915024233547705,0.0003378740954536844,2,46.13338295185784,0.6320439236560418,45.5013390282018,46.76542687551388,2,144.46168422100698,0.9134018227973257,143.54828239820966,145.37508604380432,2,116.05655653075044,1.818428053972248,114.23812847677819,117.87498458472268,2,172.86681191126354,3.645231699566878,169.22158021169668,176.51204361083043,2,2.9992316378765684,0.00023563119583980274,2.9989960066807284,2.999467269072408,2,0.003000066021501475,3.876583815210421e-05,0.002961300183349371,0.0030388318596535793,2,35.66,0.010000000000001563,35.65,35.67,2
MAPbBr3_n3_[NH3+]CCCC[NH3+],Br,3,2,2,0.3187736920906308,0.0022032425358360364,0.31657044955479474,0.3209769346264668,2,0.0006268858956040618,9.221297126888372e-06,0.0006176645984771734,0.0006361071927309501,2,36.92141092593754,0.19369829320329046,36.72771263273425,37.115109219140834,2,93.25926411409813,0.11867594037051532,93.14058817372761,93.37794005446864,2,77.82198739768896,0.3516688797037091,77.47031851798525,78.17365627739267,2,108.69654083050729,0.11431699896267844,108.58222383154461,108.81085782946997,2,2.9732674176998843,5.4495190124681514e-05,2.9732129225097594,2.973321912890009,2,0.005541874369814202,8.172235659284141e-05,0.005460152013221361,0.005623596726407044,2,34.855000000000004,0.004999999999999005,34.85,34.86,2
MAPbBr3_n3_[NH3+]CCCC[NH3+],Br,3,3,2,0.09525914003610847,0.015219463368793651,0.08003967666731482,0.11047860340490212,2,3.2576340181349176e-05,9.211609999959533e-06,2.336473018138964e-05,4.178795018130871e-05,2,45.77341892403719,1.0930088484463738,44.680410075590814,46.86642777248356,2,120.18446443131862,3.4267507465842115,116.7577136847344,123.61121517790282,2,91.36237898516129,3.873156877191235,87.48922210797005,95.23553586235252,2,149.00654987747592,2.9803446159771454,146.02620526149877,151.98689449345306,2,3.0142626413562903,0.000541946470884902,3.0137206948854054,3.014804587827175,2,0.0002960115415161816,8.380108929533514e-05,0.0002122104522208465,0.0003798126308115168,2,36.155,0.015000000000000568,36.14,36.17,2
MAPbCl3_n2_[NH3+]CCCCCCC[NH3+],Cl,2,1,2,0.16506620280497186,0.05295806729689723,0.11210813550807464,0.2180242701018691,2,0.00021727983025581892,0.00013675561683928062,8.052421341653831e-05,0.00035403544709509954,2,29.115440762667845,0.3641301323851991,28.751310630282646,29.479570895053044,2,80.93898659286621,2.966603406351055,77.97238318651516,83.90558999921727,2,58.85101877379067,3.949560981830711,54.901457791959956,62.80057975562138,2,103.02695441194176,1.9836458308714242,101.04330858107033,105.01060024281318,2,2.861118486120964,0.0011277799414868284,2.8599907061794774,2.862246266062451,2,0.0017777702057392218,0.0011180793165947436,0.0006596908891444781,0.0028958495223339654,2,31.104999999999997,0.04499999999999993,31.06,31.15,2
MAPbCl3_n2_[NH3+]CCCCCCC[NH3+],Cl,2,2,2,0.37283366850506217,0.08816091435918927,0.2846727541458729,0.46099458286425143,2,0.0009285015400666626,0.00039744948252000656,0.0005310520575466561,0.0013259510225866692,2,55.770643397098745,5.63780492702714,50.132838470071604,61.408448324125885,2,157.07489047066164,11.548898318779578,145.52599215188206,168.62378878944122,2,128.8451249127806,0.9551768345162515,127.88994807826433,129.80030174729683,2,185.3046560285427,22.14261980304296,163.16203622549975,207.44727583158567,2,2.8730981121492514,0.0013487075721763109,2.871749404577075,2.8744468197214275,2,0.0076614164222924145,0.0032736282598964323,0.004387788162395982,0.010935044682188847,2,31.049999999999997,0.16999999999999993,30.88,31.22,2
MAPbCl3_n1_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3,Cl,1,1,2,0.27379560307008766,0.0920258441778341,0.18176975889225355,0.36582144724792176,2,0.0003665714599825518,0.00022236579381371423,0.00014420566616883757,0.000588937253796266,2,47.63794226320189,0.627511387764315,47.01043087543758,48.26545365096621,2,130.79300854187483,1.8447879905581033,128.94822055131672,132.63779653243293,2,103.792739740092,5.963691935467267,97.82904780462474,109.75643167555927,2,157.79327734365768,2.2741159543510747,155.5191613893066,160.06739329800874,2,2.872905917978411,0.012992498986557965,2.859913418991853,2.885898416964969,2,0.00300899168166317,0.001807987816635314,0.0012010038650278557,0.004816979498298484,2,31.325000000000003,0.4350000000000005,30.89,31.76,2
MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3,Br,3,1,2,0.32884342679447665,0.05910444451903096,0.2697389822754457,0.3879478713135076,2,0.0007381861064064561,0.0003398413008749247,0.0003983448055315314,0.0010780274072813808,2,50.99253391875607,6.877857220445449,44.11467669831062,57.870391139201516,2,151.43112534031576,13.851688700289046,137.57943664002673,165.28281404060482,2,112.56532278312989,7.907398096310992,104.65792468681889,120.47272087944087,2,190.29692789750163,19.795979304267078,170.50094859323457,210.09290720176872,2,2.989895647824456,0.0013634677324798616,2.988532180091976,2.991259115556936,2,0.006601769154841634,0.0030440223973233716,0.003557746757518262,0.009645791552165005,2,35.175,0.15499999999999758,35.02,35.33,2
MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3,Br,3,2,2,0.2910563315481276,0.03951346127036737,0.25154287027776023,0.33056979281849497,2,0.000458362662409594,0.00019689769188074947,0.0002614649705288445,0.0006552603542903434,2,67.69091431466293,4.5749023360675665,63.11601197859537,72.2658166507305,2,180.15919433049783,3.1778123302872814,176.98138200021054,183.3370066607851,2,137.40062688902407,6.0995134161313445,131.30111347289272,143.5001403051554,2,222.91776177197158,0.2561112444432183,222.66165052752837,223.1738730164148,2,2.991114874694305,0.004626446761737624,2.986488427932567,2.9957413214560424,2,0.004106323732547565,0.0017742880808228926,0.0023320356517246726,0.005880611813370458,2,34.985,0.18500000000000227,34.8,35.17,2
MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3,Br,3,3,2,0.28917579651063785,0.0005988768131548472,0.288576919697483,0.2897746733237927,2,0.00032806750584726124,3.3940742163358917e-06,0.0003246734316309253,0.0003314615800635971,2,53.76902040358253,3.513726468727967,50.25529393485456,57.2827468723105,2,176.30601221547667,16.958926041918943,159.34708617355773,193.2649382573956,2,143.79944292755243,4.852717569442817,138.94672535810963,148.65216049699526,2,208.8125815034009,29.065134514395083,179.74744698900582,237.877716017796,2,3.0220720935447494,0.00478413910662856,3.0172879544381206,3.0268562326513777,2,0.002996319851684831,4.0484293804456594e-05,0.0029558355578803742,0.0030368041454892874,2,36.31,0.129999999999999,36.18,36.44,2
MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C,Br,3,1,2,0.4191398150550869,0.011584743066606062,0.40755507198848084,0.43072455812169297,2,0.0008645617537025473,3.6172120151653064e-05,0.0008283896335508943,0.0009007338738542004,2,77.5587139576229,7.139129408055773,70.41958454956712,84.69784336567866,2,258.5062306306678,43.92708777327769,214.57914285739008,302.43331840394546,2,195.74499501600374,49.18959432637163,146.5554006896321,244.93458934237538,2,321.2674662453318,38.664581220183805,282.602885025148,359.9320474655156,2,3.0037162801661754,0.0005138069502561571,3.0032024732159193,3.0042300871164316,2,0.007800234022929365,0.00032368753617029395,0.00747654648675907,0.008123921559099658,2,35.17,0.14000000000000057,35.03,35.31,2
MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C,Br,3,2,2,0.2207427127122843,0.06097014971220682,0.15977256300007747,0.2817128624244911,2,0.00022887608357223652,0.00011890772221380457,0.00010996836135843193,0.0003477838057860411,2,46.988806708160084,2.5893372572466973,44.39946945091339,49.57814396540678,2,146.5207804890934,2.894731869605721,143.62604861948768,149.41551235869912,2,120.84775795839818,6.9174594437731685,113.93029851462501,127.76521740217134,2,172.1938030197886,1.127995704561755,171.06580731522683,173.32179872435034,2,3.0081880608901246,0.0007245357230061256,3.0074635251671182,3.0089125966131305,2,0.0020716628532019814,0.0010770169654801159,0.0009946458877218656,0.0031486798186820975,2,35.92,0.07000000000000028,35.85,35.99,2
MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C,Br,3,3,2,0.22466899912904648,0.06746651655804436,0.1572024825710021,0.29213551568709084,2,0.0002495907069070925,0.00013909525071711511,0.00011049545618997736,0.0003886859576242076,2,72.87453519979763,5.5217292968984495,67.35280590289918,78.39626449669608,2,197.60460320271895,8.56566415892027,189.03893904379868,206.17026736163922,2,170.9999140463516,7.292909198812268,163.70700484753934,178.29282324516387,2,224.2092923590863,24.424237516652795,199.7850548424335,248.6335298757391,2,3.009566238619519,0.00011817825697169049,3.0094480603625473,3.0096844168764907,2,0.0022605661292752783,0.001259676156061135,0.0010008899732141434,0.0035202422853364136,2,35.46,0.07000000000000028,35.39,35.53,2
MAPbBr3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],Br,2,1,2,0.27167949349026244,0.06443750149243344,0.207241991997829,0.33611699498269587,2,0.00032352630009974766,9.270576221549379e-05,0.00023082053788425384,0.00041623206231524145,2,95.33369681464762,2.87787013989594,92.45582667475168,98.21156695454356,2,366.316643910636,46.48100324150229,319.83564066913374,412.7976471521383,2,289.5175117418915,46.776002786848665,242.74150895504283,336.29351452874016,2,443.11577607938057,46.18600369615584,396.92977238322476,489.30177977553643,2,3.001192239920318,0.0007287180757793443,3.0004635218445386,3.0019209579960973,2,0.0029144571576680814,0.0008364303249485618,0.0020780268327195194,0.003750887482616643,2,34.405,0.2049999999999983,34.2,34.61,2
MAPbBr3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],Br,2,2,2,0.21984547055413084,0.08005684567976057,0.13978862487437027,0.2999023162338914,2,0.00020975342111124412,0.00013175396014363124,7.79994609676129e-05,0.00034150738125487533,2,53.173579598616804,8.296120552207945,44.87745904640886,61.46970015082475,2,154.41374026559123,28.10806749938373,126.30567276620751,182.52180776497497,2,111.02110910971082,25.85509013678366,85.16601897292716,136.87619924649448,2,197.80637142147168,30.361044861983842,167.44532655948785,228.16741628345554,2,3.0279680137052143,0.003840054394107506,3.0241279593111066,3.0318080680993216,2,0.0019262102281946258,0.0012128778645200226,0.000713332363674603,0.0031390880927146484,2,36.535,0.014999999999997016,36.52,36.55,2
MAPbBr3_n1_[NH3+]CCCCCCCCC[NH3+],Br,1,1,2,0.377554024904041,0.07037878286539723,0.30717524203864377,0.4479328077694382,2,0.0005975654761908189,0.00021160085983722504,0.0003859646163535938,0.0008091663360280439,2,56.06382755748162,12.597048314830793,43.46677924265083,68.66087587231242,2,181.74663912961535,48.70613264665813,133.0405064829572,230.45277177627347,2,158.64539641820193,36.54623625498041,122.09916016322153,195.19163267318234,2,204.84788184102877,60.86602903833591,143.98185280269286,265.7139108793647,2,2.9839532799316304,0.008153387653087707,2.9757998922785425,2.992106667584718,2,0.005331045299828168,0.001913180026070155,0.003417865273758013,0.007244225325898323,2,34.96,0.13000000000000256,34.83,35.09,2
MAPbI3_n1_[NH3+]CCCCCCCC[NH3+],I,1,1,2,0.16127479851407145,0.0008558311300710386,0.1604189673840004,0.1621306296441425,2,8.862965906923079e-05,1.3935164638258723e-05,7.469449443097206e-05,0.00010256482370748951,2,31.025077965291302,7.8322019860517,23.192875979239602,38.857279951343,2,92.07365698086254,12.868123103272083,79.20553387759045,104.94178008413462,2,69.53848214998791,12.264668811634703,57.273813338353214,81.80315096162262,2,114.60883181173716,13.471577394909474,101.13725441682769,128.08040920664664,2,3.1882798244694968,0.0006289548921769583,3.1876508695773196,3.1889087793616735,2,0.0009009877732194047,0.00014200819640243696,0.0007589795768169678,0.0010429959696218417,2,43.004999999999995,0.07499999999999929,42.93,43.08,2
MAPbI3_n1_[NH3+]CCC[NH3+],I,1,1,2,0.15460358550155706,2.7021154516804202e-05,0.15457656434704026,0.15463060665607387,2,9.68278310198424e-05,3.0435873181548214e-07,9.652347228802692e-05,9.713218975165789e-05,2,30.70266820466952,0.007599702325435942,30.695068502344085,30.710267906994957,2,80.47065150385106,0.07122653081618324,80.39942497303488,80.54187803466725,2,67.81348070415554,0.07924879917131022,67.73423190498423,67.89272950332685,2,93.12782230354658,0.06320426246104205,93.06461804108554,93.19102656600762,2,3.18363788821732,7.804849393222568e-06,3.1836300833679267,3.183645693066713,2,0.000981403327258168,3.08003128622798e-06,0.00097832329597194,0.000984483358544396,2,42.81,0.0,42.81,42.81,2
MAPbCl3_n1_[NH3+]CCCCCCCC[NH3+],Cl,1,1,2,0.29537168352366283,0.0417276552241761,0.25364402829948673,0.33709933874783893,2,0.00037243564847690787,0.0001140844943092239,0.00025835115416768397,0.00048652014278613177,2,61.655945457536575,1.5767964646722135,60.07914899286436,63.23274192220879,2,182.49635932529355,48.55296910073727,133.94339022455628,231.04932842603083,2,138.97904714274557,28.35094808041329,110.62809906233227,167.32999522315885,2,226.01367150784154,68.75499012106125,157.2586813867803,294.7686616289028,2,2.867077562588962,0.0014646423907369588,2.865612920198225,2.868542204979699,2,0.003060513505546962,0.0009346621509134323,0.0021258513546335294,0.003995175656460394,2,30.875,0.054999999999999716,30.82,30.93,2
MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+],Br,3,1,2,0.41025468647114827,0.020175093880395734,0.39007959259075253,0.430429780351544,2,0.0009751761552044245,0.00014302368837069366,0.0008321524668337309,0.0011181998435751182,2,51.856071386222354,1.0599981130985867,50.79607327312377,52.91606949932094,2,151.21509755882352,5.5317637722502155,145.6833337865733,156.74686133107372,2,119.74918369542729,2.53350812161338,117.21567557381391,122.28269181704067,2,182.68101142221968,13.597035666113797,169.0839757561059,196.2780470883335,2,2.9829714944861347,0.0030328145676423723,2.9799386799184924,2.986004309053777,2,0.008674654569852384,0.0012549986593276214,0.007419655910524764,0.009929653229180007,2,34.849999999999994,0.129999999999999,34.72,34.98,2
MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+],Br,3,2,2,0.3157505557213798,0.021327335066875674,0.2944232206545041,0.33707789078825545,2,0.0006337877783379135,9.022805591460756e-05,0.0005435597224233058,0.000724015834252521,2,56.14385130897927,2.1613329487905517,53.98251836018872,58.305184257769824,2,161.0209446994794,29.5586829762439,131.46226172323549,190.5796276757233,2,122.5953681632609,37.547225814721656,85.04814234853924,160.14259397798256,2,199.4465212356979,21.57014013776616,177.87638109793173,221.01666137346405,2,2.994880908436504,0.0005169196069487736,2.994363988829555,2.9953978280434526,2,0.005684919643241007,0.0008112459274664746,0.004873673715774533,0.006496165570707482,2,35.265,0.03500000000000014,35.23,35.3,2
MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+],Br,3,3,2,0.15769325234119358,0.06068659187410064,0.09700666046709294,0.21837984421529422,2,0.00010103417132587057,5.357195654490054e-05,4.7462214780970035e-05,0.0001546061278707711,2,86.9951336233267,13.202552576076435,73.79258104725027,100.19768619940314,2,288.7430335908216,65.59686309386385,223.14617049695772,354.3398966846854,2,221.64921382784627,41.0850291988326,180.56418462901368,262.7342430266789,2,355.83685335379676,90.10869698889505,265.72815636490174,445.94555034269183,2,3.025575021035193,0.00153600064900794,3.0240390203861853,3.027111021684201,2,0.000924379642925646,0.0004894643300085962,0.00043491531291704977,0.0014138439729342422,2,35.745000000000005,0.3450000000000024,35.4,36.09,2
